URL,Category,Title
https://cdna.artstation.com/p/assets/images/images/043/481/914/large/azzurro-batic-054e10-521dda0ef5554d94882492d64a006069-mv2.jpg?1637391844,FAIR ESPRESSO CENTRAL MARKETS,Mural with Cafe Outdoor
https://cdna.artstation.com/p/assets/images/images/043/481/946/large/azzurro-batic-14691198-1079983588764647-4122369341564646670-o.jpg?1637392125,FAIR ESPRESSO CENTRAL MARKETS,Inside Mural
https://cdnb.artstation.com/p/assets/images/images/043/481/951/large/azzurro-batic-054e10-59efe274e1c240f0a781a0ced2e144e2-mv2.jpg?1637392111,FAIR ESPRESSO CENTRAL MARKETS,Inside Artist Press Shot
https://cdna.artstation.com/p/assets/images/images/043/481/950/large/azzurro-batic-054e10-5fcd8da6523e415cbfb88fd840638e02-mv2.jpg?1637392107,FAIR ESPRESSO CENTRAL MARKETS,Inside Detail 1
https://cdnb.artstation.com/p/assets/images/images/043/697/673/large/azzurro-batic-fignvinemualshot.jpg?1638019160,FIG AND VINE,Google Maps Mural
https://cdnb.artstation.com/p/assets/images/images/043/484/133/large/azzurro-batic-img-20171015-191523-619.jpg?1637401563,GLENALTA TRAIN STATION,Glenalta Powerboxes
https://cdnb.artstation.com/p/assets/images/images/043/484/137/large/azzurro-batic-img-20171016-022958-894.jpg?1637401570,GLENALTA TRAIN STATION,Glenalta Detail
https://cdnb.artstation.com/p/assets/images/images/043/482/047/large/azzurro-batic-20171015-190245.jpg?1637392447,GLENALTA TRAIN STATION,Lightning God Totem
https://cdna.artstation.com/p/assets/images/images/043/483/958/large/azzurro-batic-img-20171016-214914-515.jpg?1637401070,GLENALTA TRAIN STATION,Lone Totem Night
https://cdnb.artstation.com/p/assets/images/images/043/482/135/large/azzurro-batic-d0d25a86-e3ab-429e-a88d-d4a422554124.jpg?1637392870,GLENALTA TRAIN STATION,Lone TOtem Train Station Establishing
https://cdna.artstation.com/p/assets/images/images/043/483/994/large/azzurro-batic-img-20171015-214607-737.jpg?1637401173,GLENALTA TRAIN STATION,Jasper Cat Totem
https://cdna.artstation.com/p/assets/images/images/043/639/908/large/azzurro-batic-img-3392.jpg?1637840663,GODI LA VITA,FULL WALL Vines
https://cdnb.artstation.com/p/assets/images/images/043/639/911/large/azzurro-batic-img-3412.jpg?1637840668,GODI LA VITA,Detail Wall
https://cdna.artstation.com/p/assets/images/images/043/639/914/large/azzurro-batic-img-3420.jpg?1637840673,GODI LA VITA,Close Up Table
https://cdna.artstation.com/p/assets/images/images/043/639/916/large/azzurro-batic-img-3422.jpg?1637840679,GODI LA VITA,Detail
https://cdna.artstation.com/p/assets/images/images/043/638/394/large/azzurro-batic-054e10-1cd255a4b4e74045b708ed3c9cc24327-mv2.jpg?1637837462,GODI LA VITA,Text Wall with Chef
https://cdnb.artstation.com/p/assets/images/images/043/638/567/large/azzurro-batic-054e10-57532a52ce6e48a2a96b2fdd7aa8376d.jpg?1637837807,GODI LA VITA,Text Wall Done
https://cdnb.artstation.com/p/assets/images/images/043/639/923/large/azzurro-batic-img-3562.jpg?1637840705,GODI LA VITA,Fridge Art
https://cdnb.artstation.com/p/assets/images/images/043/640/447/large/azzurro-batic-054e10-0ee5977298a440a99661c6301afb4361-mv2.jpg?1637842131,HEADSPACE ADELAIDE,Detail 1
https://cdnb.artstation.com/p/assets/images/images/043/640/443/large/azzurro-batic-054e10-3577a59c6b3c4008a0588b7eabaed98f-mv2.jpg?1637842122,HEADSPACE ADELAIDE,Detail 2
https://cdna.artstation.com/p/assets/images/images/043/640/438/large/azzurro-batic-054e10-440e7cdb7fca441fa65104ba19c52374-mv2.jpg?1637842112,HEADSPACE ADELAIDE,Detail 3
https://cdnb.artstation.com/p/assets/images/images/043/639/593/large/azzurro-batic-img-0223.jpg?1637839792,HIDE AND SEEK SALON,Door
https://cdnb.artstation.com/p/assets/images/images/043/639/597/large/azzurro-batic-img-0226.jpg?1637839798,HIDE AND SEEK SALON,Detail 2
https://cdnb.artstation.com/p/assets/images/images/043/639/601/large/azzurro-batic-img-0230.jpg?1637839804,HIDE AND SEEK SALON,Detail 3
https://cdnb.artstation.com/p/assets/images/images/043/482/191/large/azzurro-batic-img-0003.jpg?1637393079,HOLIDAY INN EXPRESS,Lower Level SHIT QUALITY
https://cdnb.artstation.com/p/assets/images/images/043/484/643/large/azzurro-batic-20171004-202708.jpg?1637403373,HOTEL RICHMOND RUNDLE MALL,Large Shot Barrels
https://cdnb.artstation.com/p/assets/images/images/043/484/651/large/azzurro-batic-20171013-220159.jpg?1637403335,HOTEL RICHMOND RUNDLE MALL,Wall Detail
https://cdnb.artstation.com/p/assets/images/images/087/882/319/large/azzurro-batic-img-2996-1.jpg?1746935984,INTHAIS CAFE,OUTDOOR COURTYARD
https://cdna.artstation.com/p/assets/images/images/043/484/232/large/azzurro-batic-img-0869.jpg?1637401857,JACKSONS MOTOR INN,Leafy Seadragon
https://cdna.artstation.com/p/assets/images/images/043/638/608/large/azzurro-batic-20171223-174614.jpg?1637837942,JACKSONS MOTOR INN,Reef Wall
https://cdnb.artstation.com/p/assets/images/images/087/392/889/large/azzurro-batic-screenshot-2025-04-19-at-8-32-11-pm.jpg?1745667581,JETTY ROAD BRIGHTON,Billy's Gate
https://cdnb.artstation.com/p/assets/images/images/087/392/861/large/azzurro-batic-screenshot-2025-04-19-at-8-32-20-pm.jpg?1745667512,JETTY ROAD BRIGHTON,Billys Gate Establishing SHOT
https://cdnb.artstation.com/p/assets/images/images/087/392/893/large/azzurro-batic-screenshot-2025-04-19-at-8-32-30-pm.jpg?1745667587,JETTY ROAD BRIGHTON,Billys Gate Detail
https://cdnb.artstation.com/p/assets/images/images/087/392/919/large/azzurro-batic-screenshot-2025-04-19-at-8-32-37-pm.jpg?1745667676,JETTY ROAD BRIGHTON,Billys Gate Artist Shot
https://cdnb.artstation.com/p/assets/images/images/043/481/921/large/azzurro-batic-590baa1e-815f-4af9-b1d9-aaaae2264b61.jpg?1637391895,KAURI COMMUNITY CENTRE,Mural Shot
https://cdnb.artstation.com/p/assets/images/images/043/482/213/large/azzurro-batic-efa8b367-0af8-4ec5-a0da-4b6f3758244c.jpg?1637393128,KAURI COMMUNITY CENTRE,Establishing Shot
https://cdnb.artstation.com/p/assets/images/images/043/484/009/large/azzurro-batic-img-7915.jpg?1637401237,LA ADELITA MEXICAN CANTINA,Semaphore Full Mural Kinda Dark
https://cdnb.artstation.com/p/assets/images/images/043/482/191/large/azzurro-batic-img-0003.jpg?1637393079,LADY GAGA,Born This Way
https://cdna.artstation.com/p/assets/images/images/087/255/038/large/azzurro-batic-img-2007.jpg?1745325031,MISS VIET'S KITCHEN,Function Room Detail
https://cdna.artstation.com/p/assets/images/images/087/255/046/large/azzurro-batic-img-2008.jpg?1745325055,MISS VIET'S KITCHEN,Function Room Detail 2
https://cdnb.artstation.com/p/assets/images/images/043/481/889/large/azzurro-batic-2d12a037-4ede-4083-b7f1-25d34cb303f5.jpg?1637391647,MISS VIET'S KITCHEN,Miss Viet Main Wall Fusion
https://cdnb.artstation.com/p/assets/images/images/043/481/905/large/azzurro-batic-97a306c5-a3eb-488b-b6c2-92373324f579.jpg?1637391775,MISS VIET'S KITCHEN,Artist
https://cdnb.artstation.com/p/assets/images/images/043/639/939/large/azzurro-batic-img-1806-1.jpg?1637840768,MISS VIET'S KITCHEN,Upstairs Creek Cooking
https://cdnb.artstation.com/p/assets/images/images/043/639/947/large/azzurro-batic-img-1802.jpg?1637840810,MISS VIET'S KITCHEN,UPStairs door
https://cdna.artstation.com/p/assets/images/images/043/697/700/large/azzurro-batic-dsc2618.jpg?1638019197,OXFORD HOTEL,FEELING GOOD posters
https://cdna.artstation.com/p/assets/images/images/043/742/616/large/azzurro-batic-12241673-10153727867054146-9203336315971900113-n.jpg?1638154915,OXFORD HOTEL,Mural 1
https://cdna.artstation.com/p/assets/images/images/043/742/782/large/azzurro-batic-12249984-10153742289539146-1986608110954985816-n.jpg?1638155304,OXFORD HOTEL,Goddess
https://cdnb.artstation.com/p/assets/images/images/043/742/791/large/azzurro-batic-12243413-10153733230299146-8474524928520512991-n.jpg?1638155326,OXFORD HOTEL,France Detail
https://cdna.artstation.com/p/assets/images/images/043/742/794/large/azzurro-batic-12243485-10153740560829146-5644962680649079282-n.jpg?1638155330,OXFORD HOTEL,Power of Love
https://cdnb.artstation.com/p/assets/images/images/043/639/527/large/azzurro-batic-e4b43045-0a41-45cf-9973-78818af97f42.jpg?1637839645,PRIVATE HOME,Jungle Garage INGRID
https://cdna.artstation.com/p/assets/images/images/043/640/334/large/azzurro-batic-6a04385a-093a-4fc0-982f-65e03d3c192d.jpg?1637841790,PRIVATE HOME,Gumtree 
https://cdna.artstation.com/p/assets/images/images/043/638/348/large/azzurro-batic-33c09e68-f1c9-491e-a988-fa10f937567c.jpg?1637837371,RAW ENERGY YOUTH CENTRE,Full Mural but Tilted
https://cdnb.artstation.com/p/assets/images/images/087/882/479/large/azzurro-batic-rawneerngy.jpg?1746937075,RAW ENERGY YOUTH CENTRE,Mural Done Furniture BAD
https://cdna.artstation.com/p/assets/images/images/043/640/210/large/azzurro-batic-img-5345.jpg?1637841561,REAL FALAFEL PLANT4 BOWDEN,Storefront lights off
https://cdna.artstation.com/p/assets/images/images/043/638/714/large/azzurro-batic-cf2c0661-fcb8-47e8-916b-861bf7c2cad1.jpg?1637838176,REAL FALAFEL PLANT4 BOWDEN,Storefront with staff
https://cdnb.artstation.com/p/assets/images/images/087/254/993/large/azzurro-batic-img-3117.jpg?1745324931,SAIGON OI VIETNAMESE,Full mural
https://cdna.artstation.com/p/assets/images/images/087/254/968/large/azzurro-batic-1d6ebf74-2c55-4b04-85f2-f5f45169d2fe.jpg?1745324885,SAIGON OI VIETNAMESE,Artist Action Shot
https://cdna.artstation.com/p/assets/images/images/087/254/980/large/azzurro-batic-5c5070e9-7c55-4666-99a1-c4572c62b0fd.jpg?1745324902,SAIGON OI VIETNAMESE,Artist Action Shot 2
https://cdnb.artstation.com/p/assets/images/images/087/254/983/large/azzurro-batic-716d40dc-70a6-4e85-92ed-afb7fe22c62b.jpg?1745324908,SAIGON OI VIETNAMESE,Artist Action Shot
https://cdnb.artstation.com/p/assets/images/images/087/254/985/large/azzurro-batic-77e324ba-8a07-4ecc-9162-5b13b09f9781.jpg?1745324912,SAIGON OI VIETNAMESE,Artist Action Shot 5
https://cdnb.artstation.com/p/assets/images/images/087/061/913/large/azzurro-batic-santis-finished-x-shot.jpg?1744791575,SANTIS HENLEY,Santi's Full Mural
https://cdnb.artstation.com/p/assets/images/images/087/387/297/large/azzurro-batic-screenshot-2025-04-19-at-8-40-02-pm.jpg?1745645963,SANTIS HENLEY,DINING MAN AND WOMAN
https://cdna.artstation.com/p/assets/images/images/087/387/300/large/azzurro-batic-screenshot-2025-04-19-at-8-41-32-pm.jpg?1745645970,SANTIS HENLEY,DINING WOMAN DETAIL
https://cdna.artstation.com/p/assets/images/images/087/387/302/large/azzurro-batic-screenshot-2025-04-19-at-8-41-38-pm.jpg?1745645977,SANTIS HENLEY,DINING MAN DETAIL
https://cdna.artstation.com/p/assets/images/images/087/387/304/large/azzurro-batic-screenshot-2025-04-19-at-8-42-18-pm.jpg?1745645983,SANTIS HENLEY,DINING ACTION SHOT
https://cdnb.artstation.com/p/assets/images/images/087/255/463/large/azzurro-batic-a19d3e69-1884-45ed-94d5-39b3f69435f1.jpg?1745325891,SEACLIFF PARK PRIMARY,INTEGRITY
https://cdnb.artstation.com/p/assets/images/images/087/255/467/large/azzurro-batic-5070dae3-35d9-4692-98a6-41dc022cfa70.jpg?1745325904,SEACLIFF PARK PRIMARY,RESILIENCE
https://cdnb.artstation.com/p/assets/images/images/087/255/449/large/azzurro-batic-img-2840.jpg?1745325867,SEACLIFF PARK PRIMARY,RESILIENCE Detail
https://cdna.artstation.com/p/assets/images/images/087/255/430/large/azzurro-batic-img-2830.jpg?1745325838,SEACLIFF PARK PRIMARY,Integrity Detail
https://cdnb.artstation.com/p/assets/images/images/087/255/415/large/azzurro-batic-img-2819.jpg?1745325819,SEACLIFF PARK PRIMARY,Varnishing
https://cdnb.artstation.com/p/assets/images/images/043/484/475/large/azzurro-batic-azzuro20180214-185016.jpg?1637402829,SEASONAL GARDEN CAFE,Buddha's Garden Bathroom
https://cdna.artstation.com/p/assets/images/images/043/484/476/large/azzurro-batic-azzuro20180214-185103.jpg?1637402833,SEASONAL GARDEN CAFE,Buddha's Garden Detail 1
https://cdnb.artstation.com/p/assets/images/images/043/484/477/large/azzurro-batic-azzuro20180214-185229.jpg?1637402836,SEASONAL GARDEN CAFE,Buddha's Garden Detail 2
https://cdnb.artstation.com/p/assets/images/images/043/484/487/large/azzurro-batic-buddhaartbathroom1.jpg?1637402912,SEASONAL GARDEN CAFE,Buddha Detail 3
https://cdnb.artstation.com/p/assets/images/images/043/484/491/large/azzurro-batic-buddhaartbathroom2.jpg?1637402916,SEASONAL GARDEN CAFE,Buddha Detail 4
https://cdna.artstation.com/p/assets/images/images/043/638/646/large/azzurro-batic-30127028-1594410637321937-4262915063171514368-o.jpg?1637838021,SEASONAL NORWOOD,Blue Hallway
https://cdna.artstation.com/p/assets/images/images/043/638/650/large/azzurro-batic-30222336-1594417397321261-496109391733325824-o.jpg?1637838024,SEASONAL NORWOOD,Blue Hallway Rockign Horse
https://cdna.artstation.com/p/assets/images/images/043/638/652/large/azzurro-batic-30261140-1594413860654948-8044783017413050368-o.jpg?1637838028,SEASONAL NORWOOD,ROCKING HORSE CLOSEUP
https://cdna.artstation.com/p/assets/images/images/043/639/650/large/azzurro-batic-img-0315.jpg?1637839941,ST FRANCIS DE SALES COLLEGE,Design Room
https://cdnb.artstation.com/p/assets/images/images/043/639/653/large/azzurro-batic-img-0323.jpg?1637839915,ST FRANCIS DE SALES COLLEGE,Design Room detail
https://cdna.artstation.com/p/assets/images/images/043/639/656/large/azzurro-batic-img-0324.jpg?1637839921,ST FRANCIS DE SALES COLLEGE,Design Room detail
https://cdnb.artstation.com/p/assets/images/images/043/639/659/large/azzurro-batic-img-0327.jpg?1637839926,ST FRANCIS DE SALES COLLEGE,Design Detail 3
https://cdna.artstation.com/p/assets/images/images/043/639/678/large/azzurro-batic-img-0347.jpg?1637839972,ST FRANCIS DE SALES COLLEGE,Art Room
https://cdna.artstation.com/p/assets/images/images/043/639/684/large/azzurro-batic-img-0348.jpg?1637839979,ST FRANCIS DE SALES COLLEGE,Art Room Detail
https://cdnb.artstation.com/p/assets/images/images/043/638/677/large/azzurro-batic-af3111b9-cc15-460e-94d5-8a03f237f5af.jpg?1637838070,STATESWIM MORPHETT ROAD,Entrance
https://cdna.artstation.com/p/assets/images/images/087/062/168/large/azzurro-batic-20180201-202646-0.jpg?1744792143,STATESWIM MORPHETT ROAD,Best Stateswim detail
https://cdna.artstation.com/p/assets/images/images/087/062/144/large/azzurro-batic-20180201-202556.jpg?1744792104,STATESWIM MORPHETT ROAD,Decent Establishing Shot
https://cdna.artstation.com/p/assets/images/images/087/255/884/large/azzurro-batic-asset.jpg?1745326635,SUNA NETBALL CENTRE,Playground
https://cdna.artstation.com/p/assets/images/images/087/256/508/large/azzurro-batic-d32c8d81-76bd-4543-ab02-7cb6d941d848.jpg?1745327800,TEA TREE PLAZA INTERCHANGE,Main Walkway Detail
https://cdnb.artstation.com/p/assets/images/images/087/256/519/large/azzurro-batic-906d06d8-2a33-4a37-8182-8a575fcf9ec6.jpg?1745327820,TEA TREE PLAZA INTERCHANGE,Detail 3
https://cdnb.artstation.com/p/assets/images/images/087/254/717/large/azzurro-batic-img-0276.jpg?1745324426,WAVES SWIM SCHOOL,Half Mural
https://cdnb.artstation.com/p/assets/images/images/087/254/745/large/azzurro-batic-35adfe1c-753a-42dd-b1f0-5b772cb55282.jpg?1745324468,WAVES SWIM SCHOOL,Detail
https://cdna.artstation.com/p/assets/images/images/087/254/742/large/azzurro-batic-img-0272.jpg?1745324452,WAVES SWIM SCHOOL,Full Mural
https://cdna.artstation.com/p/assets/images/images/043/484/212/large/azzurro-batic-img-1307.jpg?1637401783,WESTFIELD MARION,For the Love of Food
https://cdna.artstation.com/p/assets/images/images/043/640/392/large/azzurro-batic-054e10-3d90b91990154dc1890856e450497fd6-mv2.jpg?1637841927,WESTFIELD MARION,Action shot
https://cdna.artstation.com/p/assets/images/images/043/640/396/large/azzurro-batic-054e10-1b5ebdb9d8a14963874fa1abd9e3446f-mv2.jpg?1637841931,WESTFIELD MARION,Signage Live art
